EAN,Marca,Nombre,Presentacion,Indicaciones,Categoria,Modo de uso,Beneficios,Propiedades,General
3600523500239,L'Oreal,Corrector de Ojos L'Oréal París True Match Tono Beige 4N,68ml,,Make Up,Aplicá el producto sobre tus imperfecciones cubriéndolas por completo. Uso día y noche.,"Corrige imperfecciones del contorno de los ojos y rostro, se adapta al tono de la piel, textura fluida.",Incluye aplicador.,
360052350092,L'Oreal,Corrector de Ojos L'Oréal París True Match Tono Vanilla 2N,68ml,Corrige imperfecciones del contorno de los ojos y rostro. Se adapta al tono de la piel.,Corrector de Ojos,Aplicar el sérum con color sobre la piel limpia e hidratada en todo el rostro y el cuello para un tono y acabado uniforme.,Piel hidratada y radiante al instante. Textura ligera. Acabado natural.,Textura fluida. Incluye aplicador.,Uso: Día y Noche. Hipoalergénico: No.
3600524050832,L'Oreal,Delienador de Ojos Liquido L'Oreal Paris Infaillible Precision Felt Black,,,MAKE UP,,,,Franquicia: Infallible. Zona: Ojos. Tipo de producto: Delineador de Ojos Liquido.
360052220300,L'Oreal,Brow Artist Designer Tono Deep Brown,,,Delineador de Cejas,"Diseñar, dar forma, color y estilo a las cejas de manera rápida y sencilla. Uso día y noche.","Cejas definidas e impactantes. 2 extremos: de un lado cepillo, del otro lado color definido.",Cepillo de aseo incorporado.,Hipoalergénico: No. Zona: Ojos. Tipo de producto: Delineador de Cejas.
3600522203094,L'Oreal,Brow Artist Designer Tono Golden Brown,,,MAKE UP,Aplicar sobre la zona de los ojos con el blush.,Cejas definidas e impactantes.,Delineador de cejas con cepillo de aseo incorporado.,Franquicia: Brow Artist. Zona: Ojos. Tipo de producto: Delineador de Cejas. Uso: Día y Noche. Hipoalergénico: No.
3600523352852,L'Oreal,Brow Artist Expert Tono Cool Brunette,,,MAKE UP,Rellena tus cejas con el lápiz. Peina con el cepillo para un acabado natural.,"Definición, acabado natural.","Punta triangular para mayor precisión, cepillo para acabado natural.",Zona: Ojos. Tipo de producto: Delineador de Cejas. Uso: Día y Noche. Hipoalergénico: No.
360052393907,L'Oreal,Delineador de Cejas Micro Tatouage Unbelieva,,"Para cejas, efecto Micro-Blading, resiste al agua y roces.",Make Up,"Con un cepillo preciso, dominar las cejas de manera cómoda y fácil. Uso día y noche.","Cejas más gruesas y densas, acabado natural, lo resiste todo.",No es hipoalergénico.,Franquicia: Micro Tatuaje. Zona: Ojos. Tipo de producto: Delineador de Cejas.
3600523939008,L'Oreal,Delineador de Cejas Micro Tatouage Unbelieva,,Para cejas rubias. Resiste al agua y roces.,Make Up,Aplicar con un cepillo preciso para dominar las cejas de manera cómoda y fácil. Uso día y noche.,Cejas más gruesas y densas con acabado natural.,,Franquicia: Micro Tatuaje. Zona: Ojos. Tipo de producto: Delineador de Cejas. Hipoalergénico: No.
3600523409273,L'Oreal,Superliner Le Khol Black,Lápiz clásico de madera,Para uso en los ojos,Delineador de ojos,Aplica el producto sobre la línea superior y/o inferior de los párpados. Uso día y noche.,"Color más intenso y duradero, fácil aplicación.",Nuevos pigmentos para un color más intenso y duradero.,No es hipoalergénico.
3600523959877,L'Oreal,Delineador de Ojos Líquido L'Oréal Paris Perfect Slim Black,,Para delinear los ojos.,Make Up,Aplicación fácil y rápida en un solo trazo gracias a su zona de agarre de goma antideslizante. Uso día y noche.,"Larga duración, a prueba de agua.","Punta de 0,4mm para trazo ultra preciso, fórmula de acabado negro intenso, resiste el agua y dura 24H.",Franquicia: Superliner. Zona: Ojos. Tipo de producto: Delineador de Ojos Líquido. Hipoalergénico: No.
3600524026684,L'Oreal,Delineador de Ojos L'Oréal Paris Infaillible Gel Liner,,,MAKE UP,,"Muy larga duración, waterproof, fórmula hiperpigmentada, dura hasta 36 horas, incluye sacapuntas y difuminador.",Delineador retráctil.,"Tono Electric Blue, Franquicia Infallible, Zona: Ojos, Tipo de producto: Delineador de Ojos, Hipoalergénico: No."
3600524026707,L'Oreal,Infaillible Gel Liner Tono Esmerald Green,,,MAKE UP,,"Muy larga duración, waterproof, fórmula hiperpigmentada, dura hasta 36 horas.",Incluye sacapuntas y difuminador.,Delineador retráctil.
360052402669,L'Oreal,Delineador de Ojos L'Oréal Paris Infaillible Gel Liner,,,MAKE UP,,"Muy larga duración, waterproof, fórmula hiperpigmentada, dura hasta 36 horas.",Incluye sacapuntas y difuminador.,Zona: Ojos. Tipo de producto: Delineador de Ojos. Hipoalergénico: No.
724945234,L'Oreal,Infallible Eye Liner Black,,Para uso en la línea superior e inferior de los párpados.,Delineador de Ojos,Aplica el producto sobre la línea superior y/o inferior de los párpados. Uso día y noche.,Punta precisa para un trazo rápido y continuo. Resistente al agua. Esfumino y sacapuntas incorporado.,Hipoalergénico: No.,
3600524026639,L'Oreal,Delineador de Ojos L'Oréal Paris Infallible Grip Gel Automatic Intense Black,,Para los ojos.,Make Up,Usar durante el día y la noche.,"Larga duración, a prueba de agua, trazo intenso.",No es hipoalergénico.,Nuevo Eyeliner automático de Infalible. Consigue trazos intensos que duran hasta 36H.
360052375527,L'Oreal,Brow Artist Plumper Tono Brunette,49ml,,Gel de Cejas,"Con un cepillo preciso, podrás dominar tus cejas de manera cómoda y fácil. Uso día y noche.","Acabado natural, cejas perfectas.",,Franquicia: Brow Artist. Zona: Ojos. Tipo de producto: Gel de Cejas. Hipoalergénico: No.
3600523755264,L'Oreal,L'Oréal París Brow Artist Plumper Transparente,49ml,,Make Up,"Con un cepillo preciso, podrás dominar tus cejas de manera cómoda y fácil. Uso: Día y Noche.","Acabado Natural, Cejas perfectas.",Hipoalergénico: No.,Zona: Ojos. Tipo de producto: Gel de Cejas.
360052367469,L'Oreal,Brow Artist Unbelieva Gel de Cejas,34ml,Para rellenar y definir cejas despobladas.,Maquillaje de cejas,Aplica ligeramente en la ceja para rellenar las zonas despobladas. Usa el cepillo angular para perfilar y definir la forma de la ceja. Peina las cejas con el cepillo.,"Cejas más gruesas y densas, lo resiste todo, acabado natural.",No es hipoalergénico.,Duración de 2 días. Uso día y noche.
3600523674602,L'Oreal,L'Oréal Paris Brow Artist Unbelieva,34ml,Para cejas más gruesas y densas.,MAKE UP,"Aplica producto ligeramente en la ceja para rellenar las zonas despobladas. Usa el cepillo angular para perfilar y definir la forma de la ceja. Para terminar, peina las cejas con el cepillo.",Cejas más gruesas y densas. Lo resiste todo. Acabado Natural.,,Gel de cejas 2 días de duración. Uso: Día y Noche. No hipoalergénico.
3600523956043,L'Oreal,Unbelieva Brow Top Coat Transparente,34ml,,Make Up,Fácil y rápida aplicación con pincel preciso.,"Impermeable, resistente a las manchas, resistente a la transferencia, secado rápido.",Universal transparente.,Uso: Día y Noche. Hipoalergénico: No.
3600523864058,L'Oreal,Iluminador en Polvo L'Oréal París Terra Paradise Tono Iconic Glow,9gr,Para realzar la luminosidad y brillo del rostro de forma natural.,Iluminador,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel. Uso día y noche.,"Textura ultra fluida, cobertura mate, resultado natural.","Ingredientes de origen natural, incluye extracto de coco.",Primera gama de maquillaje de L'Oréal Paris con ingredientes de origen natural para un aspecto saludable.
3600523560899,L'Oreal,Iluminador Líquido Glow Mon Amour,5ml,,Iluminador líquido,Aplicar en las zonas del rostro que quieres resaltar. Uso día y noche.,"Piel radiante al instante, aporta luz natural, efecto glow.","Enriquecido con aceite de coco, ingredientes de origen natural.",Franquicia: True Match. Zona: Rostro. Hipoalergénico: No.
3049472,L'Oreal,Infallible Le Matte Resistance,,Labial líquido mate de larga duración para labios.,Labial líquido,"Aplicar el labial sobre los labios comenzando por el centro y deslizando hasta las comisuras, extendiendo el color en toda el área de los labios.","Hidrata los labios, efecto mate, larga duración, no transfiere.","Fórmula enriquecida con ácido hialurónico, a prueba de agua, resistente a la transferencia.",Uso: Día y Noche. Efecto: Mate. Hipoalergénico: No.
304436,L'Oreal,Labial Líquido L'Oréal Paris Infallible Le Matte Resistance Tono 5,,,Labial Líquido,"Aplicá el labial sobre tus labios comenzando por el centro y deslizando hasta las comisuras, extendiendo el color en toda el área de los labios.","Hidrata los labios, efecto mate, larga duración, no transfiere.","Fórmula enriquecida con ácido hialurónico, a prueba de agua, resistente a la transferencia.",Uso: Día y Noche. Efecto: Mate. Hipoalergénico: No.
3049489,L'Oreal,Infallible Le Matte Resistance Tono 50,,Labios,Make Up,"Aplicá el labial sobre tus labios comenzando por el centro y deslizando hasta las comisuras, extendiendo el color en toda el área de los labios.","Hidrata los labios, efecto mate, larga duración, no transfiere.","Fórmula enriquecida con ácido hialurónico, a prueba de agua, resistente a la transferencia.",Uso día y noche. Efecto mate. Hipoalergénico: No.
3044378,L'Oreal,Infallible Le Matte Resistance Tono 20,,,MAKE UP,"Aplicá el labial sobre tus labios comenzando por el centro y deslizando hasta las comisuras, extendiendo el color en toda el área de los labios.","Hidrata los labios, efecto mate, larga duración, no transfiere.","Fórmula enriquecida con ácido hialurónico, a prueba de agua, resistente a la transferencia.",Uso: Día y Noche. Efecto: Mate. Hipoalergénico: No.
3049496,L'Oreal,Infallible Le Matte Resistance Tono 240,,,Labial Líquido,"Aplicá el labial sobre tus labios comenzando por el centro y deslizando hasta las comisuras, extendiendo el color en toda el área de los labios.","Hidrata los labios, efecto mate, larga duración, no transfiere.","Fórmula enriquecida con ácido hialurónico, a prueba de agua, resistente a la transferencia.",Uso: Día y Noche. Efecto: Mate. Hipoalergénico: No.
3052052,L'Oreal,Infallible Le Matte Resistance Tono 245,,,Labial Líquido Mate,"Aplicá el labial sobre tus labios comenzando por el centro y deslizando hasta las comisuras, extendiendo el color en toda el área de los labios.","Hidrata los labios, efecto mate, larga duración, no transfiere.","Fórmula enriquecida con ácido hialurónico, a prueba de agua, resistente a la transferencia.",Uso día y noche. Efecto mate. No hipoalergénico.
3044385,L'Oreal,Labial Líquido L'Oréal Paris Infallible Le Matte Resistance Tono 300,,,Labial Líquido,"Aplicá el labial sobre tus labios comenzando por el centro y deslizando hasta las comisuras, extendiendo el color en toda el área de los labios.","Hidrata los labios, efecto mate, larga duración, no transfiere.","Fórmula enriquecida con ácido hialurónico, a prueba de agua, resistente a la transferencia.",Uso: Día y Noche. Efecto: Mate. Hipoalergénico: No.
3049502,L'Oreal,Infallible Le Matte Resistance Tono 420,,,Labial Líquido,"Aplicá el labial sobre tus labios comenzando por el centro y deslizando hasta las comisuras, extendiendo el color en toda el área de los labios.","Hidrata los labios, efecto mate, larga duración, no transfiere.","Enriquecida con ácido hialurónico, a prueba de agua, resistente a la transferencia.",Uso: Día y Noche. Efecto: Mate. Hipoalergénico: No.
304449,L'Oreal,Infallible Le Matte Resistance Tono 500,,,Labial Líquido,"Aplicá el labial sobre tus labios comenzando por el centro y deslizando hasta las comisuras, extendiendo el color en toda el área de los labios.","Hidrata los labios, efecto mate, larga duración, no transfiere.","Fórmula enriquecida con ácido hialurónico, a prueba de agua, resistente a la transferencia.",Uso: Día y Noche. Efecto: Mate. Hipoalergénico: No.
304959,L'Oreal,Infallible Le Matte Resistance Tono 560,,Labios,Labial Líquido Mate,"Aplicá el labial sobre tus labios comenzando por el centro y deslizando hasta las comisuras, extendiendo el color en toda el área de los labios.","Hidrata los labios, efecto mate, larga duración, no transfiere.","Fórmula enriquecida con ácido hialurónico, a prueba de agua, resistente a la transferencia.",Uso: Día y Noche. Efecto: Mate. Hipoalergénico: No.
3600524026523,L'Oreal,Labial L'Oréal Paris Paradise Balm Tono Blush Fantasy,38GR,,MAKE UP,Aplica el labial dejando que se derrita suavemente con tus labios.,"Hidratación intensa, volumen intenso, intensifica el color de tus labios.",Fórmula enriquecida hasta con un 98% de ingredientes naturales.,Disponible en 5 tonos. Uso: Día y Noche. Hipoalergénico: No.
3600524026592,L'Oreal,Labial L'Oréal Paris Paradise Balm Tono Brown Enchante,38GR,"Labios suaves e hidratados, mejora la apariencia de los labios, aporta un brillo natural.",MAKE UP,Aplica el labial dejando que se derrita suavemente con tus labios.,"Hidratación intensa, volumen intenso, intensifica el color de los labios.",Fórmula enriquecida hasta con un 98% de ingredientes naturales.,Disponible en 5 tonos. Uso día y noche. No hipoalergénico.
360052402665,L'Oreal,Labial L'Oréal Paris Paradise Balm Tono Mulberry,38GR,"Para labios, mejora la apariencia y aporta brillo natural.",Labial en barra,Aplica el labial dejando que se derrita suavemente con tus labios.,"Hidratación intensa, volumen intenso, intensifica el color de los labios.",Fórmula enriquecida con hasta un 98% de ingredientes naturales.,Disponible en 5 tonos. Uso día y noche. No hipoalergénico.
3600524026547,L'Oreal,Labial L'Oréal Paris Paradise Balm Tono Nude Heaven,38GR,"Labios suaves e hidratados, mejora la apariencia de los labios, aporta brillo natural.",MAKE UP,Aplica el labial dejando que se derrita suavemente con tus labios. Uso día y noche.,"Hidratación intensa, volumen intenso, intensifica el color de los labios.",Fórmula enriquecida con hasta un 98% de ingredientes naturales.,Disponible en 5 tonos. No hipoalergénico.
3600524026578,L'Oreal,Paradise Balm Tono Rose Mirage,38GR,,MAKE UP,Aplica el labial dejando que se derrita suavemente con tus labios.,"Hidratación intensa, volumen intenso, intensifica el color de tus labios.",Enriquecida con hasta un 98% de ingredientes naturales.,Disponible en 5 tonos. Uso: Día y Noche. No hipoalergénico.
3047959,L'Oreal,Labial Matte L'Oréal Paris Color Riche Tono Coral Irrevere,36GR,Labios,Make Up,"Aplica el labial sobre tus labios comenzando por el centro y deslizando la fórmula hacia las comisuras, extendiendo el color en toda el área de los labios.","Dura hasta 6 horas, volumen intenso, acabado matte.","Enriquecido con ácido hialurónico, fórmula innovadora, no se transfiere.",Disponible en una amplia variedad de 8 tonos. Nuevo envase elegante para aplicación precisa.
3053066,L'Oreal,Labial Matte L'Oréal Paris Color Riche Tono Mauve Indompta,36GR,Labios impactantes con acabado ultra mate de larga duración.,MAKE UP,"Aplica el labial sobre tus labios comenzando por el centro y deslizando la fórmula hacia las comisuras, extendiendo el color en toda el área de los labios.","Dura hasta 6 horas, volumen intenso, acabado mate, no se transfiere, labios cómodos y visiblemente más llenos.",Enriquecido con ácido hialurónico.,Disponible en una amplia variedad de 8 tonos. Uso: Día y Noche. Efecto: Mate. Hipoalergénico: No.
